customerkey,gender,name,city,state_code,state,zip_code,country,continent,birthday,age,age_group
1958824,male,kai_morrow,waco,tx,texas,76701,united_states,north_america,1967-05-29,59,56-65
1958828,female,abbey_finch,wendover,ut,utah,84083,united_states,north_america,2001-07-28,25,18-25
1958936,male,rasmus_kristiansen,deerpark,ny,new_york,11729,united_states,north_america,1961-05-25,65,56-65
1959045,male,adrian_collazo,lexington,nc,north_carolina,27292,united_states,north_america,1964-06-10,62,56-65
1959163,male,erik_mahler,memphis,tn,tennessee,38116,united_states,north_america,2001-02-04,25,18-25
1959184,male,mislav_tkalcic,taos,nm,new_mexico,87571,united_states,north_america,1963-12-21,63,56-65
1959237,male,taylor_jones,new_york,ny,new_york,10016,united_states,north_america,1943-04-24,83,65+
1959253,female,sharon_thompson,cumming,ga,georgia,30130,united_states,north_america,1961-01-21,65,56-65
1959272,female,laurette_sicard,west_nyack,ny,new_york,10994,united_states,north_america,1981-08-22,45,36-45
1959480,male,daniel_cunneen,san_antonio,tx,texas,78233,united_states,north_america,1973-05-28,53,46-55
1959586,female,egle_escobar,mountain_home,ar,arkansas,72653,united_states,north_america,1963-06-02,63,56-65
1959688,female,emma_bruun,new_york,ny,new_york,10013,united_states,north_america,1981-05-19,45,36-45
1959821,female,xilda_barrera,lenox,ga,georgia,31637,united_states,north_america,1983-11-15,43,36-45
1959860,female,maria_araujo,azusa,ca,california,91702,united_states,north_america,1960-02-01,66,65+
1959938,male,anthony_nangle,chickasha,ok,oklahoma,73018,united_states,north_america,1969-12-07,57,56-65
1960099,female,ora_loera,west_los_angeles,ca,california,90025,united_states,north_america,1992-10-28,34,26-35
1960149,female,amber_rochefort,los_angeles,ca,california,90013,united_states,north_america,1979-11-03,47,46-55
1960256,male,logan_sher,chicago,il,illinois,60606,united_states,north_america,1961-11-21,65,56-65
1960599,male,jesper_thygesen,birmingham,al,alabama,35203,united_states,north_america,1970-11-27,56,56-65
1960809,male,travis_denman,arlington,tx,texas,76010,united_states,north_america,1972-02-26,54,46-55
1960811,male,kai_loftushills,baltimore,md,maryland,21201,united_states,north_america,1969-04-26,57,56-65
1960843,male,joachim_skov,new_york,ny,new_york,10007,united_states,north_america,1949-02-23,77,65+
1960909,female,danielle_leblanc,north_royalton,oh,ohio,44133,united_states,north_america,1940-03-26,86,65+
1961299,female,fernanda_sousa,bloomfield_township,mi,michigan,48302,united_states,north_america,1942-02-15,84,65+
1961504,male,mitchell_thornton,pleasantville,nj,new_jersey,8232,united_states,north_america,1948-06-11,78,65+
1961520,male,bojan_basic,sacramento,ca,california,95814,united_states,north_america,1980-01-25,46,46-55
1961837,male,andrija_stipanov,miami,fl,florida,33196,united_states,north_america,1946-05-06,80,65+
1961900,female,lavinia_pinto,palm_springs,ca,california,92262,united_states,north_america,2001-08-30,25,18-25
1961950,male,nikolaj_hansen,newark,nj,new_jersey,7102,united_states,north_america,1990-06-19,36,36-45
1961969,male,regulo_caballero,teterboro,nj,new_jersey,7608,united_states,north_america,1979-03-26,47,46-55
1961975,female,claudia_renwick,seattle,wa,washington,98109,united_states,north_america,1965-11-27,61,56-65
1961979,male,emir_concepcion,sturgeon_lake,mn,minnesota,55783,united_states,north_america,1988-02-14,38,36-45
1962126,male,ganix_vera,bramanville,ny,new_york,12092,united_states,north_america,1997-02-18,29,26-35
1962199,female,sophia_fernandes,topeka,ks,kansas,66606,united_states,north_america,1935-10-30,91,65+
1962210,female,poppy_gaunson,gloversville,ny,new_york,12078,united_states,north_america,1980-06-27,46,46-55
1962218,female,petra_sindelarova,ashburn,ga,georgia,31714,united_states,north_america,1984-11-22,42,36-45
1962303,female,eila_yliharsila,bensalem,pa,pennsylvania,19020,united_states,north_america,1955-01-20,71,65+
1962528,male,robert_fuchs,chattanooga,tn,tennessee,37421,united_states,north_america,1937-03-07,89,65+
1962649,male,davi_barbosa,chicago,il,illinois,60634,united_states,north_america,1969-09-27,57,56-65
1962740,female,vesna_antunovic,hicksville,ny,new_york,11612,united_states,north_america,1949-08-18,77,65+
1962805,female,ludmila_krystofova,salt_lake_city,ut,utah,84111,united_states,north_america,1980-11-19,46,46-55
1962816,male,marko_huber,fairborn,oh,ohio,45324,united_states,north_america,1956-08-04,70,65+
1963081,male,lucho_castillo,chickasha,ok,oklahoma,73018,united_states,north_america,1985-05-07,41,36-45
1963343,female,dorothy_thomas,philadelphia,pa,pennsylvania,19103,united_states,north_america,1938-12-05,88,65+
1963376,male,erico_botello,newark,nj,new_jersey,7102,united_states,north_america,1995-06-28,31,26-35
1963509,female,bella_odonnell,troy,ny,new_york,12180,united_states,north_america,1998-09-09,28,26-35
1964297,female,eloise_sicard,rochelle_park,nj,new_jersey,7662,united_states,north_america,1944-08-29,82,65+
1964342,male,andre_alves,rock_springs,wy,wyoming,82901,united_states,north_america,1984-08-24,42,36-45
1964632,female,madeline_coates,rancho_cordova,ca,california,95742,united_states,north_america,1959-10-08,67,65+
1964680,male,haroldo_roybal,virden,il,illinois,62690,united_states,north_america,1986-12-18,40,36-45
1964702,female,bella_hogben,elk_grove_village,il,illinois,60007,united_states,north_america,1980-02-12,46,46-55
1964759,female,marie_dostalova,new_haven,ct,connecticut,6511,united_states,north_america,1959-11-17,67,65+
1964791,female,stefanija_bilic,wallace,id,idaho,83873,united_states,north_america,1991-06-23,35,26-35
1964906,female,sophie_pfeifer,greenwood,sc,south_carolina,29646,united_states,north_america,1996-08-24,30,26-35
1965225,male,jiri_petrovic,rancho_dominguez,ca,california,90220,united_states,north_america,1958-07-17,68,65+
1965288,female,tilde_villadsen,las_vegas,nv,nevada,89108,united_states,north_america,1999-12-08,27,26-35
1965339,male,vinicius_souza,searcy,ar,arkansas,72143,united_states,north_america,1964-12-20,62,56-65
1965427,female,zurie_mailhot,charlotte,nc,north_carolina,28202,united_states,north_america,1983-12-10,43,36-45
1965605,male,charlie_davis,squaw_gap,nd,north_dakota,59270,united_states,north_america,1965-10-09,61,56-65
1965713,male,tabor_beauchesne,hartford,ct,connecticut,6103,united_states,north_america,1995-05-18,31,26-35
1965809,female,anne_helminen,huntsville,al,alabama,35816,united_states,north_america,1991-12-23,35,26-35
1965850,male,joso_grgic,los_angeles,ca,california,90017,united_states,north_america,1984-09-04,42,36-45
1966223,female,alice_goncalves,boca_raton,fl,florida,33487,united_states,north_america,1959-02-07,67,65+
1966751,female,martina_pfaff,eau_claire,wi,wisconsin,54701,united_states,north_america,1959-09-15,67,65+
1966972,female,kveta_horvathova,cedar_rapids,ia,iowa,52404,united_states,north_america,1971-05-04,55,46-55
1967003,female,marketa_hrdinova,saint_charles,mo,missouri,63301,united_states,north_america,2001-12-04,25,18-25
1967017,male,quennel_lafontaine,rochester,ny,new_york,14604,united_states,north_america,1969-12-18,57,56-65
1967159,male,karlo_knezevic,detroit,mi,michigan,48226,united_states,north_america,1978-02-23,48,46-55
1967380,male,mateus_pereira,woodbury,ga,georgia,30293,united_states,north_america,1991-11-20,35,26-35
1967407,male,harri_salmela,garden_city,ny,new_york,11530,united_states,north_america,1977-03-22,49,46-55
1967496,female,tyyne_muukkonen,seattle,wa,washington,98109,united_states,north_america,1965-11-20,61,56-65
1967534,male,hessu_rantala,solomons,md,maryland,20688,united_states,north_america,1983-02-06,43,36-45
1967544,male,jiri_holub,elmhurst,il,illinois,60126,united_states,north_america,1954-01-26,72,65+
1967813,female,biljana_debeljak,pittsburg,ky,kentucky,40741,united_states,north_america,1938-12-21,88,65+
1967848,male,branko_cerkez,grove_city,oh,ohio,43123,united_states,north_america,1945-04-01,81,65+
1968118,male,martin_novak,hemlock,ny,new_york,14466,united_states,north_america,1965-04-12,61,56-65
1968294,female,karmen_baric,honolulu,hi,hawaii,96819,united_states,north_america,1957-06-29,69,65+
1968385,male,geppe_ruelas,quitman,tx,texas,75783,united_states,north_america,1956-12-06,70,65+
1968482,male,mateus_alves,englewood,co,colorado,80112,united_states,north_america,1961-04-10,65,56-65
1968675,male,will_oliphant,new_york,ny,new_york,10017,united_states,north_america,1954-12-01,72,65+
1968723,female,abellona_hermansen,dallas,tx,texas,75207,united_states,north_america,1991-04-16,35,26-35
1969111,female,alena_dvorakova,minneapolis,mn,minnesota,55402,united_states,north_america,1961-02-03,65,56-65
1969221,female,jennifer_hamilton,waynesboro,va,virginia,22980,united_states,north_america,1971-01-09,55,46-55
1969254,male,mike_mauer,grand_ledge,mi,michigan,48837,united_states,north_america,1965-05-12,61,56-65
1969340,male,barry_sabourin,rowlett,tx,texas,75088,united_states,north_america,1952-04-19,74,65+
1969368,female,pirkko_tahti,countryside,fl,florida,34619,united_states,north_america,1942-08-12,84,65+
1969433,female,arcadia_castaneda,livonia,mi,michigan,48150,united_states,north_america,1994-05-28,32,26-35
1969704,female,zrina_topic,lyerly,ga,georgia,30730,united_states,north_america,1961-11-05,65,56-65
1969722,female,isabelle_guernon,pittsburgh,pa,pennsylvania,15212,united_states,north_america,1955-02-01,71,65+
1969736,female,leah_schulz,los_angeles,ca,california,90017,united_states,north_america,1994-01-12,32,26-35
1969751,male,elroy_wade,cocoa,fl,florida,32922,united_states,north_america,1947-12-11,79,65+
1969970,male,adam_holyman,duluth,mn,minnesota,55802,united_states,north_america,1960-09-19,66,65+
1970218,female,olivie_bilodeau,valparaiso,in,indiana,46383,united_states,north_america,1968-08-20,58,56-65
1970395,male,barton_butterfield,sonora,ca,california,95370,united_states,north_america,1958-02-01,68,65+
1970623,male,carl_clausen,san_diego,ca,california,92103,united_states,north_america,1999-02-08,27,26-35
1970651,male,logan_cowen,teterboro,nj,new_jersey,7608,united_states,north_america,1982-03-06,44,36-45
1970732,male,rostislav_trnka,sarasota,fl,florida,34236,united_states,north_america,1954-10-23,72,65+
1970893,male,vito_petrovic,scottsdale,az,arizona,85256,united_states,north_america,1998-05-17,28,26-35
1970944,male,travers_quinn,athens,ga,georgia,30601,united_states,north_america,1963-07-21,63,56-65
1971018,male,mikael_koivuniemi,cresson,tx,texas,76035,united_states,north_america,1936-10-27,90,65+
1971514,male,edgar_gonzalez,oklahoma_city,ok,oklahoma,73109,united_states,north_america,1953-07-20,73,65+
1971540,female,laerke_schou,el_toro,ca,california,92630,united_states,north_america,1976-08-01,50,46-55
1971558,male,osmar_tovar,ten_sleep,wy,wyoming,82442,united_states,north_america,1961-03-31,65,56-65
1971593,male,aymon_beriault,san_jose,ca,california,95134,united_states,north_america,1963-12-14,63,56-65
1971661,female,elizabeth_malave,richwood,oh,ohio,43344,united_states,north_america,1949-10-26,77,65+
1971689,female,jessika_kuhn,cedar_city,ut,utah,84720,united_states,north_america,1982-11-23,44,36-45
1971806,female,emiliana_ceja,charlotte,nc,north_carolina,28202,united_states,north_america,1935-03-17,91,65+
1971820,female,barbara_bachmeier,los_angeles,ca,california,90017,united_states,north_america,1979-05-17,47,46-55
1971893,female,piianoora_sihvonen,montville,ct,connecticut,6353,united_states,north_america,1942-07-22,84,65+
1971969,female,indes_merino,riverside,ca,california,92507,united_states,north_america,1959-01-20,67,65+
1971983,male,lucas_ackerman,buffalo_grove,il,illinois,60089,united_states,north_america,1945-03-28,81,65+
1972041,male,stanislav_pavicic,mc_lean,md,maryland,22102,united_states,north_america,1971-07-07,55,46-55
1972196,female,rebecca_eltham,dallas,tx,texas,75201,united_states,north_america,1978-06-13,48,46-55
1972249,female,claire_macdonald,hosmer,sd,south_dakota,57448,united_states,north_america,1980-01-14,46,46-55
1972329,male,kresimir_cosic,chicago,il,illinois,60631,united_states,north_america,1945-01-07,81,65+
1972491,male,radoslav_vidakovic,clallam_bay,wa,washington,98326,united_states,north_america,1992-09-06,34,26-35
1972624,male,warrane_louineaux,birmingham,al,alabama,35209,united_states,north_america,1975-04-20,51,46-55
1972699,female,dorotea_novakovic,washington,va,virginia,20005,united_states,north_america,1995-11-02,31,26-35
1972768,male,sumner_daigneault,shreveport,la,louisiana,71101,united_states,north_america,1939-04-27,87,65+
1973315,female,zdenka_gaborova,rockford,il,illinois,61109,united_states,north_america,1952-07-10,74,65+
1973393,female,bianca_barbosa,endicott,ny,new_york,13760,united_states,north_america,1965-01-17,61,56-65
1973405,female,dixie_franchet,new_york,ny,new_york,10011,united_states,north_america,1988-01-11,38,36-45
1973634,female,anni_sarparanta,salina,ks,kansas,67401,united_states,north_america,1961-10-16,65,56-65
1973647,male,felix_schultz,charlestown,ma,massachusetts,2129,united_states,north_america,1946-11-28,80,65+
1974024,male,aime_brodeur,chattanooga,tn,tennessee,37403,united_states,north_america,1943-12-01,83,65+
1974066,female,alena_vasickova,southmont,nc,north_carolina,27292,united_states,north_america,1996-02-04,30,26-35
1974221,female,zdenka_stankova,bethesda,md,maryland,20014,united_states,north_america,1985-03-10,41,36-45
1974339,female,lucie_tesarikova,artesia,ms,mississippi,39736,united_states,north_america,1958-03-28,68,65+
1974345,female,lea_mayer,irvine,ca,california,92614,united_states,north_america,1949-04-03,77,65+
1974387,female,uta_baecker,grand_rapids,mi,michigan,49503,united_states,north_america,1949-07-12,77,65+
1974792,female,tiia_laiho,milwaukee,wi,wisconsin,53202,united_states,north_america,1953-04-01,73,65+
1974863,male,orville_dodier,lombard,il,illinois,60148,united_states,north_america,1994-03-20,32,26-35
1975386,female,dragana_martinovic,bakersfield,ca,california,93301,united_states,north_america,1977-09-03,49,46-55
1975423,male,philip_andresen,sperryville,va,virginia,22740,united_states,north_america,1990-07-03,36,36-45
1975759,female,merci_guimond,boise,id,idaho,83702,united_states,north_america,1986-04-21,40,36-45
1975761,male,wayne_lambeth,shreveport,la,louisiana,71101,united_states,north_america,1935-03-02,91,65+
1975818,male,ignace_vallee,oak_ridge,tn,tennessee,37830,united_states,north_america,2000-05-23,26,26-35
1975846,female,delicia_salazar,dupuyer,mt,montana,59432,united_states,north_america,1962-07-22,64,56-65
1975850,male,joseph_kirby,willimantic,ct,connecticut,6226,united_states,north_america,1950-03-11,76,65+
1976318,female,valerie_beaupre,billings,mt,montana,59101,united_states,north_america,1991-07-31,35,26-35
1976355,male,joel_mullaly,boston,ma,massachusetts,2210,united_states,north_america,1990-03-03,36,36-45
1976444,female,bozena_pavlasova,arlington,tn,tennessee,38002,united_states,north_america,1960-07-15,66,65+
1976499,female,sofia_santos,san_francisco,ca,california,94103,united_states,north_america,1969-02-07,57,56-65
1976526,female,jelena_kovacevic,grass_valley,ca,california,95945,united_states,north_america,1971-04-06,55,46-55
1976633,female,brigitte_schroder,muncie,in,indiana,47305,united_states,north_america,1981-06-02,45,36-45
1976858,female,hedvige_cailot,minden,la,louisiana,71055,united_states,north_america,1997-08-24,29,26-35
1976945,female,thais_ferreira,walpole,ma,massachusetts,2081,united_states,north_america,1994-06-27,32,26-35
1976957,female,lucie_zvarova,joplin,mo,missouri,64804,united_states,north_america,1968-03-03,58,56-65
1977454,male,henry_storey,west_burke,vt,vermont,5871,united_states,north_america,1949-12-01,77,65+
1977527,female,rebecca_koch,austin,tx,texas,78756,united_states,north_america,1988-04-18,38,36-45
1977543,female,kata_lukic,san_antonio,tx,texas,78205,united_states,north_america,1976-06-01,50,46-55
1977775,female,claudia_baer,columbia,sc,south_carolina,29210,united_states,north_america,1957-04-05,69,65+
